23.10.2017 18:56:41: Lewis (25.6.40.189:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "epoch_gm_enabled" = true 2:2161 Epoch_Female_F
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:15: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:16: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7261 VirtualMan_EPOCH
24.10.2017 13:58:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_movement_loadcoef" = 1 2:7283 Epoch_Male_F
24.10.2017 13:58:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:7283 Epoch_Male_F
24.10.2017 13:58:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "" 2:7283 Epoch_Male_F
24.10.2017 13:58:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:7283 Epoch_Male_F
24.10.2017 13:58:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7283 Epoch_Male_F
24.10.2017 13:58:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_statuseffect_object" = B Alpha 1-1:1 REMOTE 2:7283 Epoch_Male_F
24.10.2017 13:58:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:7283 Epoch_Male_F
24.10.2017 13:58:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:7283 Epoch_Male_F
24.10.2017 13:58:23: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = true 2:7283 Epoch_Male_F
24.10.2017 13:58:23: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0.3,0,0,0,0] 2:7283 Epoch_Male_F
24.10.2017 13:58:23: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,19,1,1,0.05]] 2:7283 Epoch_Male_F
24.10.2017 13:58:23: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0.6,0,0,0,0] 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,19,1,1,0.05],[1,3,1,1,0.01]] 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = true 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer","isUnconscious"] 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "tf_voicevolume" = 0 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "tf_unable_to_use_radio" = true 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "acre_sys_core_isdisabled" = true 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 99.94 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 1 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = true 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = true 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0.498998 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0.9,0,0,0,0] 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,19,1,1,0.05],[1,3,1,2,0.01]] 2:7283 Epoch_Male_F
24.10.2017 13:58:24: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0.3,0.9,0,0,0,0] 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,19,1,1,0.05],[1,3,1,2,0.01],[1,18,0,1,0.025]] 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_overheating_ace_fakeprimaryweapon_temp" = 0 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0.6,0.9,0,0,0,0] 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,19,1,1,0.05],[1,3,1,2,0.01],[1,18,0,1,0.025],[1,3,0,1,0.01]] 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isdead" = true 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "isdeadplayer" = true 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_previousgroupswitchto" = [] 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "tf_voicevolume" = 1 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "tf_unable_to_use_radio" = false 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "acre_sys_core_isdisabled" = false 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0.6,1.2,0,0,0,0] 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,19,1,1,0.05],[1,3,1,2,0.01],[1,18,0,1,0.025],[1,3,0,1,0.01],[1,4,1,1,0.02]] 2:7283 Epoch_Male_F
24.10.2017 13:58:25: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7283 Epoch_Male_F
24.10.2017 13:58:26: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7283 Epoch_Male_F
24.10.2017 13:58:27: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_effect_setcaptive" = 4 2:7283 Epoch_Male_F
24.10.2017 13:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "male01gre" 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_fractures" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_fractures" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:06: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7392 VirtualMan_EPOCH
24.10.2017 13:59:09: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_movement_loadcoef" = 1 2:7405 Epoch_Male_F
24.10.2017 13:59:09: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:7405 Epoch_Male_F
24.10.2017 13:59:09: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "" 2:7405 Epoch_Male_F
24.10.2017 13:59:09: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:7405 Epoch_Male_F
24.10.2017 13:59:09: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 13:59:09: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_statuseffect_object" = B Alpha 1-1:1 REMOTE 2:7405 Epoch_Male_F
24.10.2017 13:59:09: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:7405 Epoch_Male_F
24.10.2017 13:59:09: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:7405 Epoch_Male_F
24.10.2017 13:59:53: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7405 Epoch_Male_F
24.10.2017 14:01:28: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = true 2:7405 Epoch_Male_F
24.10.2017 14:01:28: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7405 Epoch_Male_F
24.10.2017 14:04:54: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:04:55: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:04:56: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_overheating_akm_epoch_temp" = 0 2:7405 Epoch_Male_F
24.10.2017 14:04:56: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:04:57: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:05:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:05:41: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:05:41: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:05:45: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:05:49: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:05: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_overheating_akm_epoch_temp" = 56.3269 2:7405 Epoch_Male_F
24.10.2017 14:06:06: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:10: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:26: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:26: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:27: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:28: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:28: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:33: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:35: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:36: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
24.10.2017 14:06:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7405 Epoch_Male_F
